class	time_point	avg_expression
ENSG00000177971.8	variable	variable	39.1983
ENSG00000075856.11	variable	variable	39.255
ENSG00000165029.15	variable	variable	39.255
ENSG00000240065.7	variable	variable	39.3046
ENSG00000101557.14	variable	variable	39.3821
ENSG00000008324.10	variable	variable	39.4471
ENSG00000165775.17	variable	variable	39.4783
ENSG00000116455.13	variable	variable	39.4825
ENSG00000275023.4	variable	variable	39.5587
ENSG00000115207.13	variable	variable	39.6017
ENSG00000179933.5	variable	variable	39.6258
ENSG00000134108.12	variable	variable	39.6321
ENSG00000152556.15	variable	variable	39.6396
ENSG00000144567.10	variable	variable	39.64
ENSG00000204316.12	variable	variable	39.7379
ENSG00000174953.13	variable	variable	39.7388
ENSG00000087074.7	variable	variable	39.7408
ENSG00000269858.5	variable	variable	39.7492
ENSG00000147996.16	variable	variable	39.7575
ENSG00000159399.9	variable	variable	39.8129
ENSG00000140941.12	variable	variable	39.8204
ENSG00000079332.14	variable	variable	39.8262
ENSG00000168137.15	variable	variable	39.9163
ENSG00000101782.14	variable	variable	39.9192
ENSG00000090863.11	variable	variable	39.9242
ENSG00000129667.12	variable	variable	39.9971
ENSG00000112473.16	variable	variable	39.9975
ENSG00000138758.11	variable	variable	40.0221
ENSG00000104635.13	variable	variable	40.0371
ENSG00000144560.13	variable	variable	40.0379
ENSG00000130312.6	variable	variable	40.0617
ENSG00000138085.16	variable	variable	40.0767
ENSG00000145725.19	variable	variable	40.1975
ENSG00000182022.17	variable	variable	40.2371
ENSG00000015285.10	variable	variable	40.2608
ENSG00000153113.23	variable	variable	40.2733
ENSG00000197170.9	variable	variable	40.3042
ENSG00000198055.10	variable	variable	40.3137
ENSG00000152620.12	variable	variable	40.3204
ENSG00000119801.12	variable	variable	40.3987
ENSG00000111540.15	variable	variable	40.4058
ENSG00000153551.13	variable	variable	40.4067
ENSG00000108819.10	variable	variable	40.4358
ENSG00000109534.16	variable	variable	40.5308
ENSG00000128989.10	variable	variable	40.5592
ENSG00000130254.11	variable	variable	40.57
ENSG00000131368.7	variable	variable	40.5842
ENSG00000180964.16	variable	variable	40.6446
ENSG00000161013.16	variable	variable	40.65
ENSG00000204590.12	variable	variable	40.7163
ENSG00000083312.17	variable	variable	40.7621
ENSG00000072786.12	variable	variable	40.8775
ENSG00000187778.13	variable	variable	40.8887
ENSG00000141298.17	variable	variable	40.8929
ENSG00000164808.16	variable	variable	40.9683
ENSG00000160799.11	variable	variable	40.9833
ENSG00000070010.18	variable	variable	41.045
ENSG00000114541.14	variable	variable	41.0587
ENSG00000137817.16	variable	variable	41.0929
ENSG00000112992.16	variable	variable	41.1242
ENSG00000104518.10	variable	variable	41.165
ENSG00000155959.10	variable	variable	41.2942
ENSG00000174547.13	variable	variable	41.3471
ENSG00000168273.7	variable	variable	41.3887
ENSG00000100503.23	variable	variable	41.4788
ENSG00000145833.15	variable	variable	41.5658
ENSG00000166295.8	variable	variable	41.6179
ENSG00000168291.12	variable	variable	41.7721
ENSG00000068305.17	variable	variable	41.7967
ENSG00000100410.7	variable	variable	41.8329
ENSG00000138413.13	variable	variable	41.8546
ENSG00000117133.10	variable	variable	41.8942
ENSG00000147155.10	variable	variable	41.9767
ENSG00000006831.9	variable	variable	41.9783
ENSG00000077782.19	variable	variable	42.0917
ENSG00000132603.13	variable	variable	42.1079
ENSG00000109519.12	variable	variable	42.1933
ENSG00000110442.11	variable	variable	42.2017
ENSG00000069345.11	variable	variable	42.2421
ENSG00000141076.17	variable	variable	42.3625
ENSG00000133316.15	variable	variable	42.5342
ENSG00000069998.12	variable	variable	42.5529
ENSG00000122257.18	variable	variable	42.56
ENSG00000147010.17	variable	variable	42.6046
ENSG00000170581.13	variable	variable	42.6571
ENSG00000142185.16	variable	variable	42.7129
ENSG00000183617.4	variable	variable	42.7321
ENSG00000101146.12	variable	variable	42.7529
ENSG00000105618.13	variable	variable	42.7604
ENSG00000160818.16	variable	variable	42.765
ENSG00000062582.13	variable	variable	42.7825
ENSG00000136754.16	variable	variable	42.7833
ENSG00000169251.12	variable	variable	42.7908
ENSG00000205609.12	variable	variable	42.8117
ENSG00000112983.17	variable	variable	42.8458
ENSG00000060688.12	variable	variable	42.8492
ENSG00000181610.12	variable	variable	42.8513
ENSG00000109917.10	variable	variable	42.8887
ENSG00000166411.13	variable	variable	43.005
ENSG00000140829.11	variable	variable	43.0592
ENSG00000136522.13	variable	variable	43.06
ENSG00000163781.12	variable	variable	43.0625
ENSG00000237441.9	variable	variable	43.1225
ENSG00000181029.8	variable	variable	43.2242
ENSG00000067066.16	variable	variable	43.2921
ENSG00000148908.14	variable	variable	43.31
ENSG00000121691.4	variable	variable	43.4387
ENSG00000110367.11	variable	variable	43.4621
ENSG00000163719.18	variable	variable	43.4712
ENSG00000138074.14	variable	variable	43.5821
ENSG00000177675.8	variable	variable	43.6579
ENSG00000165819.11	variable	variable	43.6658
ENSG00000077984.5	variable	variable	43.6821
ENSG00000159202.17	variable	variable	43.7371
ENSG00000093000.18	variable	variable	43.8062
ENSG00000180957.17	variable	variable	43.8096
ENSG00000125656.8	variable	variable	43.8179
ENSG00000198937.8	variable	variable	43.9033
ENSG00000100387.8	variable	variable	43.9067
ENSG00000023330.14	variable	variable	43.9296
ENSG00000167645.16	variable	variable	43.9383
ENSG00000129071.9	variable	variable	43.9533
ENSG00000117751.17	variable	variable	44.0029
ENSG00000060237.16	variable	variable	44.04
ENSG00000116337.15	variable	variable	44.0754
ENSG00000112062.10	variable	variable	44.0813
ENSG00000172062.16	variable	variable	44.1187
ENSG00000060558.3	variable	variable	44.1188
ENSG00000130313.6	variable	variable	44.1238
ENSG00000122140.10	variable	variable	44.1242
ENSG00000198408.13	variable	variable	44.1262
ENSG00000100227.17	variable	variable	44.2775
ENSG00000275700.4	variable	variable	44.3029
ENSG00000143390.17	variable	variable	44.3429
ENSG00000105379.9	variable	variable	44.3683
ENSG00000110801.13	variable	variable	44.3946
ENSG00000100461.17	variable	variable	44.4138
ENSG00000224877.3	variable	variable	44.4142
ENSG00000134516.15	variable	variable	44.4208
ENSG00000118503.14	variable	variable	44.4421
ENSG00000115234.10	variable	variable	44.4612
ENSG00000122958.14	variable	variable	44.5396
ENSG00000113460.12	variable	variable	44.5662
ENSG00000141504.11	variable	variable	44.5692
ENSG00000126088.12	variable	variable	44.5946
ENSG00000141279.15	variable	variable	44.5975
ENSG00000038358.14	variable	variable	44.6342
ENSG00000164081.12	variable	variable	44.6646
ENSG00000005810.17	variable	variable	44.6954
ENSG00000184897.5	variable	variable	44.7371
ENSG00000158417.10	variable	variable	44.7896
ENSG00000176101.11	variable	variable	44.8075
ENSG00000215252.11	variable	variable	44.8163
ENSG00000134758.13	variable	variable	44.8546
ENSG00000161956.12	variable	variable	44.8613
ENSG00000090686.15	variable	variable	44.9087
ENSG00000055130.15	variable	variable	44.9167
ENSG00000061794.12	variable	variable	44.9596
ENSG00000104969.9	variable	variable	44.9833
ENSG00000175110.11	variable	variable	45.0963
ENSG00000139726.10	variable	variable	45.1362
ENSG00000149932.16	variable	variable	45.1463
ENSG00000099246.16	variable	variable	45.455
ENSG00000213145.9	variable	variable	45.5225
ENSG00000196975.15	variable	variable	45.6021
ENSG00000123545.5	variable	variable	45.6292
ENSG00000100401.19	variable	variable	45.66
ENSG00000125445.10	variable	variable	45.7096
ENSG00000105355.8	variable	variable	46.0029
ENSG00000169727.12	variable	variable	46.0042
ENSG00000099977.13	variable	variable	46.1504
ENSG00000139372.14	variable	variable	46.2417
ENSG00000136521.12	variable	variable	46.2954
ENSG00000135521.8	variable	variable	46.35
ENSG00000034152.18	variable	variable	46.3537
ENSG00000140157.14	variable	variable	46.3658
ENSG00000175265.17	variable	variable	46.3829
ENSG00000182307.12	variable	variable	46.4083
ENSG00000103121.8	variable	variable	46.44
ENSG00000086589.11	variable	variable	46.4717
ENSG00000163655.15	variable	variable	46.4808
ENSG00000143811.16	variable	variable	46.4929
ENSG00000099800.7	variable	variable	46.4971
ENSG00000124228.14	variable	variable	46.5367
ENSG00000163811.11	variable	variable	46.555
ENSG00000179295.16	variable	variable	46.5621
ENSG00000079999.13	variable	variable	46.6908
ENSG00000148308.17	variable	variable	46.7446
ENSG00000106367.13	variable	variable	46.92
ENSG00000061273.17	variable	variable	46.9383
ENSG00000008838.17	variable	variable	47.0104
ENSG00000073060.15	variable	variable	47.0625
ENSG00000110713.15	variable	variable	47.0742
ENSG00000142546.13	variable	variable	47.075
ENSG00000129103.17	variable	variable	47.095
ENSG00000138760.8	variable	variable	47.1471
ENSG00000132383.11	variable	variable	47.1987
ENSG00000213445.8	variable	variable	47.2846
ENSG00000082515.16	variable	variable	47.2925
ENSG00000171159.4	variable	variable	47.3871
ENSG00000164096.12	variable	variable	47.4212
ENSG00000166902.4	variable	variable	47.4267
ENSG00000076944.14	variable	variable	47.4392
ENSG00000108651.9	variable	variable	47.4675
ENSG00000102978.12	variable	variable	47.4708
ENSG00000149187.17	variable	variable	47.5337
ENSG00000162959.13	variable	variable	47.7392
ENSG00000175455.14	variable	variable	47.7446
ENSG00000125651.13	variable	variable	47.7821
ENSG00000171824.13	variable	variable	47.8054
ENSG00000167522.14	variable	variable	47.8517
ENSG00000130723.17	variable	variable	47.8721
ENSG00000134882.15	variable	variable	48.1675
ENSG00000134184.12	variable	variable	48.2008
ENSG00000175582.19	variable	variable	48.3471
ENSG00000147854.16	variable	variable	48.3862
ENSG00000127948.13	variable	variable	48.455
ENSG00000141698.16	variable	variable	48.4633
ENSG00000107833.10	variable	variable	48.6071
ENSG00000009790.14	variable	variable	48.6692
ENSG00000087470.17	variable	variable	48.78
ENSG00000104687.12	variable	variable	48.7983
ENSG00000119421.6	variable	variable	48.855
ENSG00000112110.9	variable	variable	48.8687
ENSG00000048740.17	variable	variable	49.1967
ENSG00000117360.12	variable	variable	49.225
ENSG00000185721.11	variable	variable	49.3179
ENSG00000135069.13	variable	variable	49.3883
ENSG00000155380.11	variable	variable	49.4162
ENSG00000110717.10	variable	variable	49.5063
ENSG00000066379.14	variable	variable	49.6075
ENSG00000114857.17	variable	variable	49.6337
ENSG00000000419.12	variable	variable	49.6625
ENSG00000105576.15	variable	variable	49.6846
ENSG00000161638.10	variable	variable	49.8308
ENSG00000160691.18	variable	variable	49.8558
ENSG00000183520.11	variable	variable	49.8921
ENSG00000115816.13	variable	variable	49.93
ENSG00000067334.13	variable	variable	49.9721
ENSG00000205571.12	variable	variable	50.0454
ENSG00000149532.15	variable	variable	50.1575
ENSG00000005302.17	variable	variable	50.1908
ENSG00000053372.4	variable	variable	50.25
ENSG00000121390.18	variable	variable	50.3187
ENSG00000141562.17	variable	variable	50.3358
ENSG00000105197.10	variable	variable	50.4279
ENSG00000068831.18	variable	variable	50.455
ENSG00000108826.15	variable	variable	50.4758
ENSG00000130731.15	variable	variable	50.4804
ENSG00000172172.7	variable	variable	50.6688
ENSG00000115286.19	variable	variable	50.8358
ENSG00000176393.10	variable	variable	50.9542
ENSG00000140395.8	variable	variable	50.9667
ENSG00000168710.17	variable	variable	50.9908
ENSG00000164889.12	variable	variable	51.1142
ENSG00000185651.14	variable	variable	51.1154
ENSG00000105486.13	variable	variable	51.1783
ENSG00000149547.14	variable	variable	51.2504
ENSG00000144746.6	variable	variable	51.4004
ENSG00000123992.18	variable	variable	51.4542
ENSG00000188739.14	variable	variable	51.4837
ENSG00000136819.14	variable	variable	51.5037
ENSG00000071462.11	variable	variable	51.5096
ENSG00000147123.10	variable	variable	51.5504
ENSG00000154832.14	variable	variable	51.6571
ENSG00000129460.15	variable	variable	51.6612
ENSG00000100938.17	variable	variable	51.7683
ENSG00000106554.11	variable	variable	51.8825
ENSG00000038274.16	variable	variable	51.9154
ENSG00000141526.14	variable	variable	51.9204
ENSG00000198837.9	variable	variable	51.9275
ENSG00000197471.11	variable	variable	51.9379
ENSG00000086504.15	variable	variable	51.9662
ENSG00000177565.15	variable	variable	52.0462
ENSG00000136295.14	variable	variable	52.0821
ENSG00000130309.10	variable	variable	52.2033
ENSG00000204392.10	variable	variable	52.2083
ENSG00000184983.9	variable	variable	52.2275
ENSG00000130396.20	variable	variable	52.2292
ENSG00000072110.13	variable	variable	52.3104
ENSG00000165527.6	variable	variable	52.3721
ENSG00000107262.17	variable	variable	52.45
ENSG00000179115.10	variable	variable	52.4804
ENSG00000171867.16	variable	variable	52.5029
ENSG00000049449.8	variable	variable	52.6887
ENSG00000118579.11	variable	variable	52.7133
ENSG00000132002.7	variable	variable	52.7708
ENSG00000213722.8	variable	variable	52.8521
ENSG00000133961.19	variable	variable	52.8633
ENSG00000153914.15	variable	variable	52.9729
ENSG00000168899.4	variable	variable	53.0804
ENSG00000241685.8	variable	variable	53.175
ENSG00000134851.12	variable	variable	53.1817
ENSG00000205339.9	variable	variable	53.1892
ENSG00000198833.6	variable	variable	53.2312
ENSG00000181924.6	variable	variable	53.2954
ENSG00000143436.10	variable	variable	53.3492
ENSG00000120896.13	variable	variable	53.4654
ENSG00000125450.10	variable	variable	53.4846
ENSG00000139687.13	variable	variable	53.4867
ENSG00000118564.14	variable	variable	53.5258
ENSG00000080608.9	variable	variable	53.5279
ENSG00000267855.5	variable	variable	53.5787
ENSG00000143368.9	variable	variable	53.7942
ENSG00000197345.12	variable	variable	53.8117
ENSG00000261236.5	variable	variable	53.8267
ENSG00000135916.15	variable	variable	53.9279
ENSG00000141556.20	variable	variable	53.9529
ENSG00000143537.13	variable	variable	53.9675
ENSG00000221914.8	variable	variable	54.0079
ENSG00000106591.3	variable	variable	54.0542
ENSG00000060971.17	variable	variable	54.1979
ENSG00000196923.13	variable	variable	54.2042
ENSG00000213782.7	variable	variable	54.2075
ENSG00000172932.14	variable	variable	54.2142
ENSG00000051128.18	variable	variable	54.2837
ENSG00000177697.17	variable	variable	54.5121
ENSG00000128699.13	variable	variable	54.5471
ENSG00000225921.6	variable	variable	54.7992
ENSG00000196126.10	variable	variable	54.8142
ENSG00000205155.7	variable	variable	54.8367
ENSG00000092094.10	variable	variable	54.8388
ENSG00000130511.15	variable	variable	55.1875
ENSG00000104960.15	variable	variable	55.2237
ENSG00000104522.15	variable	variable	55.5671
ENSG00000181222.14	variable	variable	55.5683
ENSG00000136279.18	variable	variable	55.8258
ENSG00000123131.12	variable	variable	55.8454
ENSG00000169764.14	variable	variable	55.8771
ENSG00000141101.12	variable	variable	55.8783
ENSG00000116898.11	variable	variable	56.0446
ENSG00000013441.15	variable	variable	56.1629
ENSG00000182287.13	variable	variable	56.44
ENSG00000173801.16	variable	variable	56.4533
ENSG00000163156.11	variable	variable	56.6413
ENSG00000184216.11	variable	variable	56.7571
ENSG00000083896.12	variable	variable	56.7612
ENSG00000144848.10	variable	variable	56.8079
ENSG00000136271.10	variable	variable	56.8954
ENSG00000107937.18	variable	variable	56.9167
ENSG00000121073.13	variable	variable	57.04
ENSG00000106615.9	variable	variable	57.0546
ENSG00000072506.12	variable	variable	57.3733
ENSG00000170445.12	variable	variable	57.4625
ENSG00000198492.14	variable	variable	57.7383
ENSG00000137161.16	variable	variable	57.7483
ENSG00000265354.3	variable	variable	57.7617
ENSG00000092148.12	variable	variable	57.7954
ENSG00000100297.15	variable	variable	58.0071
ENSG00000122359.17	variable	variable	58.0283
ENSG00000164054.15	variable	variable	58.0513
ENSG00000214706.10	variable	variable	58.1346
ENSG00000100365.14	variable	variable	58.1375
ENSG00000134375.10	variable	variable	58.1396
ENSG00000158864.12	variable	variable	58.2029
ENSG00000014216.15	variable	variable	58.4087
ENSG00000130810.19	variable	variable	58.5546
ENSG00000180198.15	variable	variable	58.5596
ENSG00000162736.15	variable	variable	58.7333
ENSG00000184990.12	variable	variable	58.9863
ENSG00000109062.9	variable	variable	59.0325
ENSG00000103249.17	variable	variable	59.0546
ENSG00000106268.15	variable	variable	59.3646
ENSG00000136718.9	variable	variable	59.6762
ENSG00000164167.9	variable	variable	59.6937
ENSG00000105472.12	variable	variable	59.7508
ENSG00000074842.7	variable	variable	59.7908
ENSG00000100216.5	variable	variable	59.8212
ENSG00000163956.10	variable	variable	59.8308
ENSG00000080503.20	variable	variable	59.9396
ENSG00000105483.16	variable	variable	60.0479
